GUID,Level,Book,GrammarPoint,CleanGrammarPoint,Connection,MeaningCN,ExplanationCN,ExampleJP,ExampleCN,SimilarGrammar,FunctionCategory,SourceBatch,SourcePageImage,SourceType,Confidence,ReviewStatus,NoiseReason,Tags
a32f104edff77d94,N3,日语蓝宝书_N3,慌てようがないしんびん,慌てようがないしんびん,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_06,日语蓝宝书_N3__part_06-02.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
1c5c9b2f99f7948c,N3,日语蓝宝书_N3,受けるようにする,受けるようにする,名詞 + にする,设法做到...,表示努力使某事成为习惯或实现某状态。,昼ご飯はカレー（にする）。,午饭决定吃咖喱。,同类或相近表达请结合原书相似语法页复习。,努力/习惯,batch_06,日语蓝宝书_N3__part_06-02.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
5e0180c940b7ce9d,N3,日语蓝宝书_N3,受けることになる,受けることになる,感情形容詞 + ことに,变成；结果是,表示由外部情况决定，或推导出的结果。,うれしい（ことに）、全員が合格した。,令人高兴的是，全员都合格了。,同类或相近表达请结合原书相似语法页复习。,结果/决定,batch_06,日语蓝宝书_N3__part_06-02.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
cde16c191bf6decb,N3,日语蓝宝书_N3,までにことが事実だ,までにことが事実だ,名詞 / 動詞辞書形 + までに,在...之前,表示动作完成的期限。,金曜日（までに）、資料を出してください。,请在周五之前提交资料。,同类或相近表达请结合原书相似语法页复习。,期限,batch_06,日语蓝宝书_N3__part_06-03.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
628341b959c9d0f7,N3,日语蓝宝书_N3,のために,のために,普通形 + の,为了；因为,表示目的，也可表示原因。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,目的/原因,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
8c4e60390ebde93e,N3,日语蓝宝书_N3,見せるというものにして,見せるというものにして,普通形 + のに,明明...却；为了...,可表示逆接，也可表示用途或目的。,一生懸命勉強した（のに）、合格できなかった。,明明努力学习了，却没能合格。,同类或相近表达请结合原书相似语法页复习。,逆接/目的,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
4fa28cc8b9307fae,N3,日语蓝宝书_N3,見せないようにして,見せないようにして,接续：見せないようにして。按原书条目和句中词形使用。,为了能...；像...一样,可表示目的、愿望、变化目标或比喻。,この文では（見せないようにして）の使い方を確認します。,这句话用于确认“見せないようにして”的用法。,同类或相近表达请结合原书相似语法页复习。,目的/样态,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
af521a96286e93b5,N3,日语蓝宝书_N3,そのために,そのために,普通形 + の,为了；因为,表示目的，也可表示原因。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,目的/原因,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
61bcb88f5fb3e175,N3,日语蓝宝书_N3,はすがないことができない,はすがないことができない,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
f801400ff15e21a5,N3,日语蓝宝书_N3,べきではない,べきではない,接续：べきではない。按原书条目和句中词形使用。,应该,表示从常识、责任或道理上应当做某事。,この文では（べきではない）の使い方を確認します。,这句话用于确认“べきではない”的用法。,同类或相近表达请结合原书相似语法页复习。,义务,batch_06,日语蓝宝书_N3__part_06-04.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
f38239ee4e5e47be,N3,日语蓝宝书_N3,～ において / における名詞+において / における,～ において/における,名詞+において/における,在...；于...,表示地点、领域、时间或场合，语气正式。,この文では（において）の使い方を確認します。,这句话用于确认“～ において/における”的用法。,同类或相近表达请结合原书相似语法页复习。,范围/场合,batch_06,日语蓝宝书_N3__part_06-06.png,body_heading,60,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
2c3bdbb5a00b02cb,N3,日语蓝宝书_N3,～ にかわって / にかわり,～ にかわって/にかわり,普通形 + か,代替...,表示替代某人做某事，或某事物取代另一事物。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,替代,batch_06,日语蓝宝书_N3__part_06-07.png,body_heading,60,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
bc5a961301ac9bcc,N3,日语蓝宝书_N3,「 ～ に関注意,「～ に関注意,接续：「～ に関注意。按原书条目和句中词形使用。,表示「「～ に関注意」这一语法形式或助词用法,用于练习「「～ に関注意」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（「～ に関注意）の使い方を確認します。,这句话用于确认“「～ に関注意”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书_N3__part_06-07.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
5fadfbd34432a8af,N3,日语蓝宝书_N3,～ に関して ( は ) / に関しても / に関する,～ に関して(は)/に関しても/に関する,動詞て形 / い形容詞くて + も,即使...也,表示让步条件。,雨が降っ（ても）、行きます。,即使下雨也去。,同类或相近表达请结合原书相似语法页复习。,让步,batch_06,日语蓝宝书_N3__part_06-07.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
cfd3bce5fdeff96d,N3,日语蓝宝书_N3,～ に比へ ( て ),～ に比へ(て),接续：～ に比へ(て)。按原书条目和句中词形使用。,表示「に比へ(て)」这一语法形式或助词用法,用于练习「～ に比へ(て)」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（に比へ(て)）の使い方を確認します。,这句话用于确认“～ に比へ(て)”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书_N3__part_06-07.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
ade4553dd079ed50,N3,日语蓝宝书_N3,～ にする名詞+にする,～ にする,名詞+にする,决定...；使...成为,表示选择、决定，或人为改变状态。,昼ご飯はカレー（にする）。,午饭决定吃咖喱。,同类或相近表达请结合原书相似语法页复习。,决定/变化,batch_06,日语蓝宝书_N3__part_06-08.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
293909396dd461c2,N3,日语蓝宝书_N3,が比べてしりようあっ,が比べてしりようあっ,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_06,日语蓝宝书_N3__part_06-09.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
c3f980b28469ae8c,N3,日语蓝宝书_N3,そうになりましよう,そうになりましよう,接续：そうになりましよう。按原书条目和句中词形使用。,表示「そうになりましよう」这一语法形式或助词用法,用于练习「そうになりましよう」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（そうになりましよう）の使い方を確認します。,这句话用于确认“そうになりましよう”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书_N3__part_06-13.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
77d68239ab8b36c3,N3,日语蓝宝书_N3,時間を作ることで,時間を作ることで,動詞普通形 / 名詞の + 間,在...期间,表示某动作或状态持续的整个期间。,母が料理している（間）、私は宿題をした。,妈妈做饭期间，我写了作业。,同类或相近表达请结合原书相似语法页复习。,时间,batch_06,日语蓝宝书_N3__part_06-13.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
6f6c6fa46394a12f,N3,日语蓝宝书_N3,～ に対して / に対する / に対しての,～ に対して/に対する/に対しての,普通形 + の,对...；与...相对,表示动作、态度的对象，也可表示对比。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,对象/对比,batch_06,日语蓝宝书_N3__part_06-14.png,body_heading,60,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
acd75a446e84b22a,N3,日语蓝宝书_N3,接1名i詞+に対して / に対する / に対しての,接1名i詞+に対して/に対する/に対しての,普通形 + の,对...；与...相对,表示动作、态度的对象，也可表示对比。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,对象/对比,batch_06,日语蓝宝书_N3__part_06-14.png,body_heading,25,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
e6973f8c1d921d4d,N3,日语蓝宝书_N3,～ について / についての名 - 詞+について / についての,～ について/についての名 - 詞+について/についての,普通形 + の,关于...,表示谈论、调查、说明等动作涉及的主题。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,主题,batch_06,日语蓝宝书_N3__part_06-15.png,body_heading,60,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
dfc7a36b18598b34,N3,日语蓝宝书_N3,～ につれて / につれ名 - 詞+につれて / につれ,～ につれて/につれ名 - 詞+につれて/につれ,接续：～ につれて/につれ名 - 詞+につれて/につれ。按原书条目和句中词形使用。,表示「につれて」这一语法形式或助词用法,用于练习「～ につれて/につれ名 - 詞+につれて/につれ」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（につれて）の使い方を確認します。,这句话用于确认“～ につれて/につれ名 - 詞+につれて/につれ”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书_N3__part_06-15.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
3e72ea85bb1dd63b,N3,日语蓝宝书_N3,～ にはい 」 等 。,～ にはい」等。,動詞辞書形 + には / 名詞 + には,要...就；对于...来说,表示目的所需条件，或提示对象范围。,合格する（には）、毎日練習が必要だ。,要合格，每天练习是必要的。,同类或相近表达请结合原书相似语法页复习。,条件/对象,batch_06,日语蓝宝书_N3__part_06-16.png,toc_or_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
40a40234d22e09d1,N3,日语蓝宝书_N3,"～ には 」 的前項表示目的 , 后項表示込到選个目的所需要做的事情 。 意思相当于 「 ～ す","～ には」的前項表示目的 , 后項表示込到選个目的所需要做的事情。意思相当于「～ す",動詞辞書形 + には / 名詞 + には,要...就；对于...来说,表示目的所需条件，或提示对象范围。,合格する（には）、毎日練習が必要だ。,要合格，每天练习是必要的。,同类或相近表达请结合原书相似语法页复习。,条件/对象,batch_06,日语蓝宝书_N3__part_06-16.png,toc_or_heading,20,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
49e0e88cd1d1a434,N3,日语蓝宝书_N3,～ によって ( は ) / により / による,～ によって(は)/により/による,接续：～ によって(は)/により/による。按原书条目和句中词形使用。,由于；根据；通过,可表示原因、依据、手段或被动句的动作主体。,この文では（によって(は)）の使い方を確認します。,这句话用于确认“～ によって(は)/により/による”的用法。,同类或相近表达请结合原书相似语法页复习。,依据/原因/手段,batch_06,日语蓝宝书_N3__part_06-17.png,body_heading,60,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
abaef76c98acfb50,N3,日语蓝宝书_N3,接名i詞+によって ( は ) / により / による,接名i詞+によって(は)/により/による,接续：接名i詞+によって(は)/により/による。按原书条目和句中词形使用。,由于；根据；通过,可表示原因、依据、手段或被动句的动作主体。,この文では（接名i詞+によって(は)）の使い方を確認します。,这句话用于确认“接名i詞+によって(は)/により/による”的用法。,同类或相近表达请结合原书相似语法页复习。,依据/原因/手段,batch_06,日语蓝宝书_N3__part_06-17.png,body_heading,25,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
03e0c3241ed1ed65,N3,日语蓝宝书_N3,～ によると / によれば / の話では名 - 詞+によると / によれば / の話では,～ によると/によれば/の話では名 - 詞+によると/によれば/の話では,動詞ば形 / い形容詞ければ + ば,据...说,表示信息来源。,時間があれ（ば）、行きます。,如果有时间就去。,同类或相近表达请结合原书相似语法页复习。,信息来源,batch_06,日语蓝宝书_N3__part_06-18.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
7ef89fe84b016d60,N3,日语蓝宝书_N3,によってわす ) 、 嫌なことも忘れる 。,によってわす)、嫌なことも忘れる。,名詞 + も,由于；根据；通过,可表示原因、依据、手段或被动句的动作主体。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,依据/原因/手段,batch_06,日语蓝宝书_N3__part_06-19.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
a7ca132c44e27ed4,N3,日语蓝宝书_N3,新設されることにした,新設されることにした,感情形容詞 + ことに,令人...的是,表示说话人对后项事实的评价或感情。,うれしい（ことに）、全員が合格した。,令人高兴的是，全员都合格了。,同类或相近表达请结合原书相似语法页复习。,评价,batch_06,日语蓝宝书_N3__part_06-21.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
354a709b3668ccb7,N3,日语蓝宝书_N3,趣味を持っことしゆみも,趣味を持っことしゆみも,名詞 + も,也；连...都,表示同类追加或强调极端例子。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,助词/强调,batch_06,日语蓝宝书_N3__part_06-21.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
2a39e8a548ca231e,N3,日语蓝宝书_N3,趣味ができるようになるの,趣味ができるようになるの,名詞 / な形容詞 + になる,变得会...；逐渐...,表示能力、状态或习惯发生变化。,春（になる）と、暖かくなる。,到了春天就变暖。,同类或相近表达请结合原书相似语法页复习。,变化,batch_06,日语蓝宝书_N3__part_06-21.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
ca61816a5f87feca,N3,日语蓝宝书_N3,趣味を持っことができる,趣味を持っことができる,動詞辞書形 + ことができる,能够...,表示能力或客观可能。,日本語でメールを書く（ことができる）。,能够用日语写邮件。,同类或相近表达请结合原书相似语法页复习。,可能,batch_06,日语蓝宝书_N3__part_06-21.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
b3226894e2867d81,N3,日语蓝宝书_N3,苦しいはずがない,苦しいはずがない,名詞 + が / 普通形 + が,按理应该,根据已知事实推断某事理应如此。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,推量,batch_06,日语蓝宝书_N3__part_06-22.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
8444f7ceb6dd63b0,N3,日语蓝宝书_N3,に対して ☆ じようたっ,に対して ☆ じようたっ,接续：に対して ☆ じようたっ。按原书条目和句中词形使用。,对...；与...相对,表示动作、态度的对象，也可表示对比。,この文では（に対して ☆ じようたっ）の使い方を確認します。,这句话用于确认“に対して ☆ じようたっ”的用法。,同类或相近表达请结合原书相似语法页复习。,对象/对比,batch_06,日语蓝宝书_N3__part_06-22.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
75c46cb58fa63fd0,N3,日语蓝宝书_N3,～ の動 ・ 詞普通形 / い形容詞普通形+の,～ の動・詞,い形容詞普通形+の,名词化；所属；说明,可表示所属、名词化，或替代前面提到的名词。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,名词化/助词,batch_06,日语蓝宝书_N3__part_06-24.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
64540a21d044f65e,N3,日语蓝宝书_N3,"注意某些明 。 「 ～ のだ 」 是弔面浯 , 「 ～ んだ 」 是ロi吾 。","注意某些明。「～ のだ」是書面語 ,「～ んだ」是ロi吾。",普通形 + のだ / んだ,说明原因/强调判断,用于说明背景、理由或强调说话人的判断。,今日は学校へ行かない（んだ）。,今天不去学校。,同类或相近表达请结合原书相似语法页复习。,说明,batch_06,日语蓝宝书_N3__part_06-25.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
a3c5c4ac9950856f,N3,日语蓝宝书_N3,～ のに “ 用于,～ のに “ 用于,普通形 + のに,明明...却；为了...,可表示逆接，也可表示用途或目的。,一生懸命勉強した（のに）、合格できなかった。,明明努力学习了，却没能合格。,同类或相近表达请结合原书相似语法页复习。,逆接/目的,batch_06,日语蓝宝书_N3__part_06-25.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
135d12847d78d32c,N3,日语蓝宝书_N3,～ は動 - 詞 「 は形 」 +ければ,～ は,動詞「は形」+ければ,表示「は」这一语法形式或助词用法,用于练习「～ は」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（は）の使い方を確認します。,这句话用于确认“～ は”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书_N3__part_06-25.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_06 kept_needs_explanation auto_completed
9a5e542d0ce74522,N3,日语蓝宝书_N3,～ はずだ / はすがない,～ はずだ/はすがない,名詞 + が / 普通形 + が,按理应该,根据已知事实推断某事理应如此。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,推量,batch_06,日语蓝宝书_N3__part_06-26.png,body_heading,65,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_06 auto_enriched auto_completed
39895dcc8cff8b06,N3,日语蓝宝书_N3,"表示随着前項的変化 , 后項也相地生変化 。 注意選吋候不能替換成 「 ～ くらい 」 。","表示随着前項的変化 , 后項也相地生変化。注意選吋候不能替換成「～ くらい」。","接续：表示随着前項的変化 , 后項也相地生変化。注意選吋候不能替換成「～ くらい」。。按原书条目和句中词形使用。",大约；程度到...,表示大致数量、程度，或举出极端程度。,"この文では（表示随着前項的変化 , 后項也相地生変化。注意選吋候不能替換成「～ くらい」）の使い方を確認します。","这句话用于确认“表示随着前項的変化 , 后項也相地生変化。注意選吋候不能替換成「～ くらい」。”的用法。",同类或相近表达请结合原书相似语法页复习。,程度,batch_06,日语蓝宝书_N3__part_06-27.png,body_heading,20,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_06 needs_manual_review auto_completed
3bcd310ca43dead6,N5/N4,日语蓝宝书N5N4,～ ていく接ー詞 「 て形わ + いく,～ ていく接ー詞「,て形わ+いく,...下去；去...,表示动作离开说话人方向，或状态从现在持续到将来。,これからも勉強を続け（ていく）。,今后也会继续学习下去。,同类或相近表达请结合原书相似语法页复习。,方向/变化,batch_06,日语蓝宝书N5N4__part_06-01.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
5917699f4f65f808,N5/N4,日语蓝宝书N5N4,～ てみる 「 ～ てしまう - 長在 - ロ瀁中的筒略税法 。,～ てみる「～ てしまう - 長在 - ロ瀁中的筒略税法。,動詞て形 + みる,试着...,表示尝试做某事。,新しい方法を試し（てみる）。,试试新的方法。,同类或相近表达请结合原书相似语法页复习。,尝试,batch_06,日语蓝宝书N5N4__part_06-02.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
044a62d0da563440,N5/N4,日语蓝宝书N5N4,t. ～ を ～,～ を,接续：～ を。按原书条目和句中词形使用。,表示「を」这一语法形式或助词用法,用于练习「～ を」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（を）の使い方を確認します。,这句话用于确认“～ を”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书N5N4__part_06-02.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
f3977a203c4777b1,N5/N4,日语蓝宝书N5N4,～ の注意説明,～ の注意,普通形 + の,名词化；所属；说明,可表示所属、名词化，或替代前面提到的名词。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,名词化/助词,batch_06,日语蓝宝书N5N4__part_06-03.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
9afbdf1f9f402a73,N5/N4,日语蓝宝书N5N4,～ 力 、 ら接,～ 力、ら接,接续：～ 力、ら接。按原书条目和句中词形使用。,表示「力、ら接」这一语法形式或助词用法,用于练习「～ 力、ら接」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（力、ら接）の使い方を確認します。,这句话用于确认“～ 力、ら接”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书N5N4__part_06-04.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
7fcb5b576ca9a1b4,N5/N4,日语蓝宝书N5N4,～ ので接名詞+な / い形容詞筒体形 / な形容詞詞干+な / 功詞筒体形+ので,～ ので接,名詞+な/い形容詞普通形/な形容詞語幹+な/功詞普通形+ので,因为...,表示原因理由，语气比から更客观、柔和。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,原因,batch_06,日语蓝宝书N5N4__part_06-05.png,body_heading,50,auto_enriched,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 auto_enriched auto_completed
435c963d923602b6,N5/N4,日语蓝宝书N5N4,～ ーきれいがん - ば,～ ーきれいがん - ば,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_06,日语蓝宝书N5N4__part_06-06.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
a869a0b6de3abed5,N5/N4,日语蓝宝书N5N4,きますかのじ上匸幻彼女のことはもう忘れて (,きますかのじ上匸幻彼女のことはもう忘れて(,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_06,日语蓝宝书N5N4__part_06-07.png,body_heading,30,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
f0c330669417b072,N5/N4,日语蓝宝书N5N4,からこと置いてということ,からこと置いてということ,普通形 + ということ,也就是说；...这件事,用于概括前文内容或说明结论。,彼が来ない（ということ）は、忙しいのだろう。,他不来这件事，说明大概很忙吧。,同类或相近表达请结合原书相似语法页复习。,说明/概括,batch_06,日语蓝宝书N5N4__part_06-08.png,body_heading,30,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
663f8c39d4d5934f,N5/N4,日语蓝宝书N5N4,ます 。 ことはあり,ます。ことはあり,接续：ます。ことはあり。按原书条目和句中词形使用。,表示「ます。ことはあり」这一语法形式或助词用法,用于练习「ます。ことはあり」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（ます。ことはあり）の使い方を確認します。,这句话用于确认“ます。ことはあり”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书N5N4__part_06-08.png,body_heading,30,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
7e0e34efbc205916,N5/N4,日语蓝宝书N5N4,～ 。 連れさせて,～。連れさせて,接续：～。連れさせて。按原书条目和句中词形使用。,表示「連れさせて」这一语法形式或助词用法,用于练习「～。連れさせて」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（連れさせて）の使い方を確認します。,这句话用于确认“～。連れさせて”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书N5N4__part_06-09.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
4e7b2c47d0a97153,N5/N4,日语蓝宝书N5N4,～ てもか - まわない,～ てもか - まわない,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_06,日语蓝宝书N5N4__part_06-10.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
55eac728f24b234b,N5/N4,日语蓝宝书N5N4,～ なくてはならない / なくてはいけない,～ なくてはならない/なくてはいけない,接续：～ なくてはならない/なくてはいけない。按原书条目和句中词形使用。,不可以...,表示禁止。,この文では（なくてはならない）の使い方を確認します。,这句话用于确认“～ なくてはならない/なくてはいけない”的用法。,同类或相近表达请结合原书相似语法页复习。,禁止,batch_06,日语蓝宝书N5N4__part_06-11.png,body_heading,60,auto_enriched,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 auto_enriched auto_completed
24bf3cfa3906ecb3,N5/N4,日语蓝宝书N5N4,～ なくてもいい,～ なくてもいい,動詞て形 + もいい,不...也可以,表示没有必要做某事。,ここに座っ（てもいい）ですか。,可以坐这里吗？,同类或相近表达请结合原书相似语法页复习。,不必要,batch_06,日语蓝宝书N5N4__part_06-11.png,body_heading,50,auto_enriched,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 auto_enriched auto_completed
5fc0fb6b7a46ad11,N5/N4,日语蓝宝书N5N4,～ つづける功詞 「 ます形 」 +づづける,～ つづける功詞「,ます形」+づづける,表示「つづける功詞「」这一语法形式或助词用法,用于练习「～ つづける功詞「」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（つづける功詞「）の使い方を確認します。,这句话用于确认“～ つづける功詞「”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_06,日语蓝宝书N5N4__part_06-12.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_06 kept_needs_explanation auto_completed
